playerIdOpta,playerNameOpta,playerNameWy,playerIdWy,Ratio,value
66797,Simon Mignolet,Simon Mignolet,8514,Shot,
66838,Cenk Tosun,Cenk Tosun,32636,Shot,1.0555555555555556
66975,Luka Milivojevic,Luka Milivojević,127537,Shot,1.68
67089,Martin Dubravka,Martin Dúbravka,104851,Shot,
67527,Allan-Roméo Nyom,Allan-Romeo Nyom,5281,Shot,1.0
68312,Xherdan Shaqiri,Xherdan Shaqiri,49872,Shot,1.1896551724137931
68983,Matthew Lowton,Matthew Lowton,8643,Shot,1.3333333333333333
69140,Shkodran Mustafi,Shkodran Mustafi,20612,Shot,1.0833333333333333
73426,Andre Gray,Andre Gray,10663,Shot,1.0
73494,Grzegorz Krychowiak,Grzegorz Krychowiak,25537,Shot,1.0625
73889,Diafra Sakho,Diafra Sakho,26610,Shot,1.0
74208,Paul Pogba,Paul Pogba,7936,Shot,1.0857142857142856
74230,Patrick van Aanholt,Patrick van Aanholt,454,Shot,1.1379310344827587
74375,Ezequiel Schelotto,Matias Ezequiel Schelotto,20855,Shot,0.8571428571428571
74471,Aaron Mooy,Aaron Mooy,62389,Shot,1.1153846153846154
75115,Callum Wilson,Callum Wilson,11669,Shot,1.1777777777777778
75773,Chung-Yong Lee,Chung-Yong Lee,8049,Shot,1.0
76359,Phil Jones,Phil Jones,7918,Shot,1.0
76542,Ki Sung-Yueng,Sung-Yeung Ki,61962,Shot,1.1111111111111112
77359,Florian Lejeune,Florian Lejeune,3523,Shot,1.4444444444444444
77777,Ahmed Hegazi,Ahmed Hegazy,119951,Shot,0.8235294117647058
77794,Kieran Trippier,Kieran Trippier,8945,Shot,1.1666666666666667
78007,Joshua King,Joshua King,9637,Shot,1.108695652173913
78056,Oriol Romeu,Oriol Romeu Vidal,7899,Shot,1.125
78356,Charlie Austin,Charlie Austin,8953,Shot,1.0666666666666667
78412,Shinji Okazaki,Shinji Okazaki,14763,Shot,1.0769230769230769
78830,Harry Kane,Harry Kane,8717,Shot,1.1358024691358024
79228,Pape Souaré,Pape N'Diaye Souaré,25703,Shot,
79619,Jonathan Hogg,Jonathan Hogg,8897,Shot,1.2
80146,Jordan Ayew,Jordan Ayew,25571,Shot,1.1379310344827587
80226,Serge Aurier,Serge Aurier,25785,Shot,1.0
80447,Maya Yoshida,Maya Yoshida,703,Shot,1.2666666666666666
80607,Christian Eriksen,Christian Dannemann Eriksen,54,Shot,1.2125
80755,Danny Williams,Daniel Williams,15823,Shot,1.0909090909090908
80801,Idrissa Gueye,Idrissa Gana Gueye,25706,Shot,0.9583333333333334
81880,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,7868,Shot,1.0
82263,Marcos Alonso,Marcos Alonso Mendoza,8032,Shot,1.3
82403,Wilfried Zaha,Wilfried Zaha,8422,Shot,0.9552238805970149
83283,Nathan Redmond,Nathan Redmond,8116,Shot,1.0
83299,Lewis Dunk,Lewis Dunk,9097,Shot,1.173913043478261
83314,Jeff Hendrick,Jeff Hendrick,8980,Shot,1.0
83543,Anthony Knockaert,Anthony Knockaert,25950,Shot,1.15
84112,Collin Quaner,Collin Quaner,16436,Shot,1.0
84450,Granit Xhaka,Granit Xhaka,49876,Shot,1.1379310344827587
84583,Philippe Coutinho,Philippe Coutinho Correia,3802,Shot,1.2857142857142858
84939,Danny Ings,Danny Ings,8955,Shot,1.0
85352,Bruno Martins Indi,Bruno Martins Indi,134,Shot,1.3333333333333333
85368,Christopher Schindler,Christopher Schindler,15215,Shot,1.1111111111111112
85624,Christian Kabasele,Christian Kabasele,68085,Shot,1.0
86417,Jeffrey Schlupp,Jeffrey Schlupp,8501,Shot,1.0714285714285714
86934,Manuel Lanzini,Manuel Lanzini,41174,Shot,1.2222222222222223
87428,Elias Kachunga,Elias Kachunga,16122,Shot,1.0909090909090908
87447,Muhamed Besic,Muhamed Bešić,14886,Shot,
88482,Álvaro Morata,Álvaro Borja Morata Martín,3324,Shot,1.0675675675675675
88498,Benik Afobe,Benik Afobe,134351,Shot,1.1428571428571428
88894,Ross Barkley,Ross Barkley,8246,Shot,1.0
88900,Jack Stephens,Jack Stephens,8136,Shot,1.1
89085,Nathaniel Chalobah,Nathaniel Chalobah,7888,Shot,1.0
90105,Ryan Fraser,Ryan Fraser,62224,Shot,1.0
90517,Robbie Brady,Robbie Brady,9623,Shot,1.3333333333333333
91972,Saido Berahino,Saido Berahino,9532,Shot,1.25
92170,Massadio Haidara,Massadio Haïdara,26109,Shot,
92217,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,15808,Shot,1.0632911392405062
92383,Nahki Wells,Nahki Wells,9179,Shot,1.0
93001,Konstantinos Stafylidis,Konstantinos Stafylidis,92947,Shot,1.0
93127,Jesé,Jesé Rodríguez Ruiz,3326,Shot,1.0833333333333333
93264,Eric Dier,Eric Dier,210044,Shot,1.103448275862069
93464,Tom Carroll,Tom Carroll,8976,Shot,1.4285714285714286
94245,Michy Batshuayi,Michy Batshuayi Tunga,38093,Shot,1.0
94924,Gerard Deulofeu,Gerard Deulofeu Lázaro,3348,Shot,1.1428571428571428
95658,Harry Maguire,Harry Maguire,8653,Shot,1.1111111111111112
95715,Lucas Moura,Lucas Rodrigues Moura da Silva,40765,Shot,1.0
97032,Virgil van Dijk,Virgil van Dijk,370,Shot,1.173913043478261
97299,John Stones,John Stones,9380,Shot,1.2222222222222223
97485,Kevin Wimmer,Kevin Wimmer,65254,Shot,1.0
97615,Mike van der Hoorn,Mike van der Hoorn,284,Shot,1.1111111111111112
98745,Héctor Bellerín,Héctor Bellerín Moruno,167145,Shot,1.0357142857142858
98747,Nick Pope,Nick Pope,12242,Shot,
98914,Guido Carrillo,Guido Marcelo Carrillo,86239,Shot,1.375
100059,Alberto Moreno,Alberto Moreno Pérez,4908,Shot,1.0909090909090908
100180,Danilo,Danilo Luiz da Silva,70083,Shot,1.0555555555555556
100412,André Carrillo,André Martín Carrillo Díaz,70156,Shot,1.1428571428571428
101148,Jamaal Lascelles,Jamal Lascelles,8833,Shot,1.0
101178,James Ward-Prowse,James Ward-Prowse,8144,Shot,1.4
101184,Calum Chambers,Calum Chambers,171283,Shot,1.1111111111111112
101668,Jamie Vardy,Jamie Vardy,12829,Shot,1.1833333333333333
102366,Moritz Bauer,Moritz Bauer,49971,Shot,1.0
102380,Antonio Rüdiger,Antonio Rüdiger,14748,Shot,1.0
102826,Benjamin Mendy,Benjamin Mendy,26136,Shot,0.7142857142857143
102884,Paulo Gazzaniga,Paulo Dino Gazzaniga,8992,Shot,
103025,Riyad Mahrez,Riyad Mahrez,26150,Shot,1.1774193548387097
103127,Molla Wagué,Molla Wagué,25885,Shot,1.5
103192,Kurt Zouma,Kurt Happy Zouma,25854,Shot,0.9523809523809523
103912,Jordon Ibe,Jordon Ibe,9739,Shot,1.125
103914,Charlie Taylor,Charlie Taylor,9164,Shot,
103955,Raheem Sterling,Raheem Shaquille Sterling,11066,Shot,1.1012658227848102
104542,Loris Karius,Loris Karius,15175,Shot,
104545,Tommy Smith,Tom Smith,11078,Shot,1.0
104547,Dwight Gayle,Dwight Gayle,12536,Shot,1.163265306122449
104953,Christian Atsu,Christian Atsu Twasam,70215,Shot,1.09375
105666,Jack Butland,Jack Butland,8094,Shot,
105700,Davide Zappacosta,Davide Zappacosta,22889,Shot,1.0416666666666667
105717,Arthur Masuaku,Arthur Masuaku,26499,Shot,0.8181818181818182
106450,Alex Pritchard,Alex Pritchard,8290,Shot,1.1764705882352942
106611,Michael Keane,Michael Keane,7919,Shot,1.25
106618,Paul Dummett,Paul Dummett,7978,Shot,1.0
106757,Jürgen Locadia,Jürgen Locadia,120,Shot,1.5
106760,Luke Shaw,Luke Shaw,8135,Shot,1.0909090909090908
108413,Will Hughes,Will Hughes,8981,Shot,1.0
108438,Sandro Ramírez,Sandro Ramírez Castillo,5911,Shot,1.0
108823,Dele Alli,Bamidele Alli,13484,Shot,0.9857142857142858
109065,Davy Klaassen,Davy Klaassen,56,Shot,2.0
109322,Jesse Lingard,Jesse Lingard,7934,Shot,1.018181818181818
109345,Solly March,Solly March,247248,Shot,1.0769230769230769
109434,Terence Kongolo,Terence Kongolo,132,Shot,1.0
109528,Javier Manquillo,Javier Manquillo Gaitán,3436,Shot,2.0
109533,Emerson,Emerson Palmieri dos Santos,40787,Shot,1.0
109788,João Mário,João Mário Naval da Costa Eduardo,70965,Shot,1.1428571428571428
110979,Sadio Mané,Sadio Mané,25747,Shot,1.044776119402985
111234,Jordan Pickford,Jordan Pickford,10131,Shot,
111457,Sead Kolasinac,Sead Kolašinac,14869,Shot,1.105263157894737
112338,Emre Can,Emre Can,18550,Shot,1.0
112516,Isaiah Brown,Isaiah Brown,255935,Shot,0.5
113564,Sam Byram,Sam Byram,224206,Shot,1.3333333333333333
114243,Jacob Murphy,Jacob Murphy,293686,Shot,0.9565217391304348
115556,Ben Davies,Ben Davies,136441,Shot,1.2
116594,N'Golo Kanté,N'Golo Kanté,31528,Shot,1.0
118748,Mohamed Salah,Mohamed Salah Ghaly,120353,Shot,1.0588235294117647
121160,Ederson,Ederson Santana de Moraes,71654,Shot,
121221,Ramiro Funes Mori,José Ramiro Funes Mori,86325,Shot,1.0
121599,Abdoulaye Doucouré,Abdoulaye Doucouré,28292,Shot,1.0681818181818181
122342,Emerson Hyndman,Emerson Hyndman,259531,Shot,
122798,Andrew Robertson,Andrew Robertson,222220,Shot,1.0
126184,Nathan Aké,Nathan Aké,134102,Shot,1.2857142857142858
126187,Ruben Loftus-Cheek,Ruben Loftus-Cheek,235555,Shot,1.032258064516129
128198,Sofiane Boufal,Sofiane Boufal,215983,Shot,1.1111111111111112
128389,Aleksandar Mitrovic,Aleksandar Mitrović,128214,Shot,1.0
131897,Mat Ryan,Mathew Ryan,61390,Shot,
132015,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,135114,Shot,1.0
133801,Jerome Sinclair,Jerome Sinclair,234408,Shot,
135363,Andreas Christensen,Andreas Christensen,135103,Shot,1.2
135365,Jeremie Boga,Jeremie Boga,227756,Shot,
138009,Sullay Kaikai,Sullay Kaikai,297258,Shot,
143877,Alexander Sørloth,Alexander Sørloth,55224,Shot,1.1666666666666667
146941,Aymeric Laporte,Aymeric Laporte,134502,Shot,1.0
147303,Laurent Depoitre,Laurent Depoitre,38377,Shot,1.25
148225,Anthony Martial,Anthony Martial,134513,Shot,1.0425531914893618
149266,Alfie Mawson,Alfie Mawson,246866,Shot,1.6666666666666667
149484,Tyrone Mings,Tyrone Mings,239411,Shot,1.0
149736,Chancel Mbemba,Chancel Mbemba Mangulu,37726,Shot,
149828,Islam Slimani,Islam Slimani,119630,Shot,1.4
151086,Mario Lemina,Mario Lemina,29640,Shot,1.0454545454545454
151119,DeAndre Yedlin,DeAndre Yedlin,252365,Shot,1.0
152760,Divock Origi,Divock Okoth Origi,134708,Shot,
153127,Isaac Hayden,Isaac Hayden,134294,Shot,1.0
153133,Alex Iwobi,Alex Iwobi,230020,Shot,1.0
153256,Mohamed Elneny,Mohamed Naser Elsayed Elneny,120339,Shot,1.0
153373,Sam McQueen,Sam McQueen,297733,Shot,1.0
153379,Josh Sims,Joshua Sims,302520,Shot,1.1
153673,Jonjoe Kenny,Jonjoe Kenny,286825,Shot,1.5
154043,Ainsley Maitland-Niles,Ainsley Maitland-Niles,279717,Shot,1.0
154566,Dominic Solanke,Dominic Solanke,286831,Shot,0.9565217391304348
155408,Lewis Cook,Lewis Cook,302518,Shot,1.0
155513,Rolando Aarons,Rolando Aarons,337225,Shot,1.0
155569,Daniel Amartey,Daniel Amartey,217078,Shot,
156074,Rob Holding,Rob Holding,370224,Shot,1.0
157668,Harry Winks,Harry Winks,240070,Shot,1.0
158534,Kyle Walker-Peters,Kyle Walker-Peters,402884,Shot,
160190,Kasey Palmer,Kasey Palmer,279709,Shot,1.0
163526,Edimilson Fernandes,Edimilson Fernandes,265318,Shot,1.0
165809,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,265673,Shot,1.0869565217391304
167075,Wesley Hoedt,Wesley Hoedt,268776,Shot,1.0714285714285714
167473,José Izquierdo,José Heriberto Izquierdo Mena,91381,Shot,0.9811320754716981
167522,Jordan Hugill,Jordan Hugill,280157,Shot,
168566,Georges-Kévin Nkoudou,Georges-Kevin N'Koudou Mbida,270828,Shot,1.0
168580,Ayoze Pérez,Ayoze Pérez Gutiérrez,230883,Shot,1.1111111111111112
168991,Philip Billing,Philip Billing,303357,Shot,1.0
169102,Tiemoué Bakayoko,Tiemoué Bakayoko,28291,Shot,1.0810810810810811
169141,Steve Mounie,Steve Mounié,214654,Shot,1.0208333333333333
169187,Trent Alexander-Arnold,Trent Alexander-Arnold,346101,Shot,1.2
169359,Matt Targett,Matt Targett,281135,Shot,
169432,Oliver McBurnie,Oliver McBurnie,288865,Shot,1.6666666666666667
171162,Charly Musonda,Charly Junior Musonda,212651,Shot,1.0
171287,Joseph Gomez,Joe Gomez,257899,Shot,1.0
171319,Renato Sanches,Renato Júnior Luz Sanches,258162,Shot,1.5
171771,Jan Bednarek,Jan Bednarek,240032,Shot,1.0
172246,Florent Hadergjonaj,Florent Hadergjonaj,282550,Shot,1.0
172567,Josh Cullen,Josh Cullen,365707,Shot,
172632,Demarai Gray,Demarai Gray,283142,Shot,1.0909090909090908
172850,Ben Chilwell,Ben Chilwell,350976,Shot,1.0
173515,Kelechi Iheanacho,Kelechi Promise Iheanacho,285508,Shot,0.9666666666666667
173792,Reece Oxford,Reece Oxford,340476,Shot,
173807,Tom Davies,Tom Davies,353236,Shot,1.0
173879,Tammy Abraham,Tammy Abraham,343951,Shot,1.0769230769230769
173904,Davinson Sánchez,Davinson Sánchez Mina,257762,Shot,1.5
173954,Jairo Riedewald,Jaïro Riedewald,240559,Shot,1.0
174594,Lukas Nmecha,Lukas Nmecha,353241,Shot,
177815,Dominic Calvert-Lewin,Dominic Calvert-Lewin,293687,Shot,1.131578947368421
178304,Lys Mousset,Lys Mousset,245813,Shot,1.1578947368421053
180151,Nikola Vlasic,Nikola Vlašić,284476,Shot,1.0
182156,Leroy Sané,Leroy Sané,245364,Shot,1.1875
182436,Ben Woodburn,Ben Woodburn,351808,Shot,
184667,Victor Lindelöf,Victor Nilsson Lindelöf,71703,Shot,1.0
192290,Connor Roberts,Connor Roberts,386197,Shot,
194164,Mason Holgate,Mason Holgate,355937,Shot,1.0
195384,Mikel Merino,Mikel Merino Zazón,339789,Shot,1.0666666666666667
195851,Scott McTominay,Scott McTominay,397174,Shot,1.0
195855,Beni Baningime,Beni Baningime,447379,Shot,
195864,Sam Field,Sam Field,434159,Shot,1.0
197365,Eric Bailly,Eric Bertrand Bailly,256998,Shot,3.0
197469,Hamza Choudhury,Hamza Choudhury,419784,Shot,1.0
197937,Oliver Burke,Oliver Burke,346071,Shot,1.0
199598,Ethan Ampadu,Ethan Ampadu,423162,Shot,
200089,Joseph Willock,Joe Willock,346159,Shot,
200641,Reiss Nelson,Reiss Nelson,397098,Shot,1.0
201084,Timothy Fosu-Mensah,Timothy Fosu-Mensah,397168,Shot,1.0
201666,Harvey Barnes,Harvey Barnes,448708,Shot,1.0
204480,Declan Rice,Declan Rice,379209,Shot,1.25
205102,Ramadan Sobhi,Ramadan Sobhi,332605,Shot,0.9285714285714286
205533,Eddie Nketiah,Eddie Nketiah,346158,Shot,1.0
205651,Gabriel Jesus,Gabriel Fernando de Jesus,340386,Shot,1.0566037735849056
206325,Oleksandr Zinchenko,Oleksandr Zinchenko,241564,Shot,1.0
209046,Callum Hudson-Odoi,Callum Hudson-Odoi,450826,Shot,1.0
209244,Phil Foden,Phil Foden,447205,Shot,
210207,Fousseni Diabaté,Fousseni Diabaté,277002,Shot,1.0
210237,Marko Grujic,Marko Grujić,237268,Shot,
212319,Richarlison,Richarlison de Andrade,377071,Shot,1.0555555555555556
214590,Aaron Wan-Bissaka,Aaron Wan-Bissaka,486252,Shot,
216183,Brahim Díaz,Brahim Abdelkader Diaz,404397,Shot,1.0
219002,Dodi Lukébakio,Dodi Lukebakio,291528,Shot,1.0
219352,Ademola Lookman,Ademola Lookman,406682,Shot,1.0
220598,Michael Obafemi,Michael Obafemi,447538,Shot,
222434,Jack Simpson,Jack Simpson,415747,Shot,
232427,Rekeem Harper,Rekeem Harper,447254,Shot,
233963,Konstantinos Mavropanos,Konstantinos Mavropanos,413002,Shot,
246878,Abdelhamid Sabiri,Abdelhamid Sabiri,442211,Shot,1.0
433154,Dwight McNeil,Dwight McNeil,532949,Shot,
1632,Gareth Barry,Gareth Barry,8314,Minutes Played,1.0472727272727274
2404,Michael Carrick,Michael Carrick,7928,Minutes Played,1.036697247706422
2513,Jamie Murphy,Jamie Murphy,62091,Minutes Played,1.096969696969697
3773,Peter Crouch,Peter Crouch,8747,Minutes Played,1.0823680823680824
5589,Dean Whitehead,Dean Whitehead,8745,Minutes Played,1.2238805970149254
6744,Lee Grant,Lee Grant,8935,Minutes Played,1.037037037037037
7645,Phil Jagielka,Phil Jagielka,8245,Minutes Played,1.0464891041162228
7906,Damien Delaney,Damien Delaney,8583,Minutes Played,1.0842105263157895
7958,Jermain Defoe,Jermain Defoe,8296,Minutes Played,1.0672811059907834
8380,James Collins,James Michael Collins,8005,Minutes Played,1.0485714285714285
9047,Glen Johnson,Glen Johnson,7957,Minutes Played,1.0273224043715847
9089,Ben Foster,Ben Foster,8358,Minutes Played,1.0504504504504504
9808,Zlatan Ibrahimovic,Zlatan Ibrahimović,20420,Minutes Played,1.174757281553398
11334,Petr Cech,Petr Čech,7882,Minutes Played,1.0457236842105264
11352,Bruno,Bruno Saltor Grau,3278,Minutes Played,1.0401586514625683
11554,Julian Speroni,Julián Speroni,8391,Minutes Played,1.0606060606060606
11829,Wayne Routledge,Wayne Routledge,77557,Minutes Played,1.1116389548693586
11974,Eldin Jakupovic,Eldin Jakupovic,93084,Minutes Played,1.0611111111111111
12745,Leighton Baines,Leighton Baines,8239,Minutes Played,1.0534031413612566
12813,Jonathan Walters,Jonathan Walters,8752,Minutes Played,1.5405405405405406
13017,Wayne Rooney,Wayne Rooney,7944,Minutes Played,1.0223488168273445
13152,Andy King,Andy King,8498,Minutes Played,1.0431654676258992
14075,Patrice Evra,Patrice Evra,7915,Minutes Played,1.0262008733624455
14295,Darren Fletcher,Darren Fletcher,7932,Minutes Played,1.0382366171839856
15033,Wes Morgan,Wes Morgan,8488,Minutes Played,1.0507452093683463
15137,Liam Rosenior,Liam Rosenior,9622,Minutes Played,1.0987654320987654
15149,Simon Francis,Simon Francis,9279,Minutes Played,1.0367139222101054
15157,James Milner,James Milner,8319,Minutes Played,1.0703346568349403
15237,Andrew Surman,Andrew Surman,8351,Minutes Played,1.0674946004319654
15749,Joe Hart,Joe Hart,8301,Minutes Played,1.050877192982456
17127,Per Mertesacker,Per Mertesacker,7856,Minutes Played,1.0547945205479452
17339,Steven Davis,Steven Davis,61988,Minutes Played,1.042763157894737
17349,Aaron Lennon,Aaron Lennon,8284,Minutes Played,1.034392912975508
17476,Vincent Kompany,Vincent Kompany,8307,Minutes Played,1.040085898353615
17745,Kasper Schmeichel,Kasper Schmeichel,8480,Minutes Played,1.0482130815913688
17761,James Tarkowski,James Tarkowski,9433,Minutes Played,1.0487455197132616
17997,Phil Bardsley,Phil Bardsley,8516,Minutes Played,1.047069271758437
18006,Martin Cranie,Martin Cranie,8761,Minutes Played,1.05
18008,James Morrison,James Morrison,8374,Minutes Played,1.0679611650485437
18073,Mark Noble,Mark Noble,8561,Minutes Played,1.0420133111480865
18656,Heurelho Gomes,Heurelho da Silva Gomes,8266,Minutes Played,1.0530765617660873
18892,Ashley Young,Ashley Young,7939,Minutes Played,1.0425010216591746
19151,Chris Brunt,Chris Brunt,8370,Minutes Played,1.045761830473219
19159,Ashley Williams,Ashley Williams,77546,Minutes Played,1.0392156862745099
19188,Scott Dann,Scott Dann,8186,Minutes Played,1.054355400696864
19197,Jason Puncheon,Jason Puncheon,8142,Minutes Played,1.1856392294220666
19272,Gareth McAuley,Gareth McAuley,8362,Minutes Played,1.0787746170678336
19419,Gary Cahill,Gary Cahill,7887,Minutes Played,1.0134321445113479
19568,Ibrahim Afellay,Ibrahim Afellay,3343,Minutes Played,1.1411042944785277
19760,Fernando Llorente,Fernando Llorente Torres,3424,Minutes Played,1.3407079646017699
19838,Robert Elliot,Rob Elliot,7974,Minutes Played,1.0444444444444445
20037,Marc Pugh,Marc Pugh,9293,Minutes Played,1.0557809330628802
20046,Stefano Okaka,Stefano Okaka Chuka,20505,Minutes Played,1.1300448430493273
20066,Wayne Hennessey,Wayne Hennessey,8425,Minutes Played,1.04238683127572
20145,Adrian Mariappa,Adrian Mariappa,8889,Minutes Played,1.0556813037573562
20452,Shane Long,Shane Long,8384,Minutes Played,1.056436271401395
20467,Theo Walcott,Theo Walcott,7879,Minutes Played,1.0674342105263157
20481,Stephen Ireland,Stephen Ireland,8017,Minutes Played,1.0852713178294573
20529,Glenn Murray,Glenn Murray,8416,Minutes Played,1.0336210813266697
20658,Pablo Zabaleta,Pablo Javier Zabaleta Girod,8313,Minutes Played,1.046214654910307
20664,David Silva,David Josué Jiménez Silva,8317,Minutes Played,1.0385561936013126
20695,Luis Antonio Valencia,Luis Antonio Valencia Mosquera,7938,Minutes Played,1.04374772147284
21205,Tom Heaton,Tom Heaton,77502,Minutes Played,1.0620915032679739
26901,Kevin Mirallas,Kevin Mirallas,92922,Minutes Played,1.0869565217391304
27341,Yohan Cabaye,Yohan Cabaye,7988,Minutes Played,1.0272879932829555
27462,Jesús Gámez,Jesús Gámez Duarte,3557,Minutes Played,1.092783505154639
27789,Fernandinho,Fernando Luiz Rosa,105339,Minutes Played,1.0464471403812825
28147,Mohamed Diamé,Mohamed Diamé,8620,Minutes Played,1.0401960784313726
28654,Martin Olsson,Martin Olsson,8192,Minutes Played,1.0393151553582751
33148,Claudio Bravo,Claudio Andrés Bravo Muñoz,3662,Minutes Played,1.08
33871,Ragnar Klavan,Ragnar Klavan,74,Minutes Played,1.050414364640884
37096,Lukasz Fabianski,Łukasz Fabiański,7847,Minutes Played,1.0453216374269005
37265,Alexis Sánchez,Alexis Alejandro Sánchez Sánchez,3361,Minutes Played,1.0360360360360361
37402,Christian Fuchs,Christian Fuchs,14853,Minutes Played,1.0567708333333334
37572,Sergio Agüero,Sergio Leonel Agüero del Castillo,8325,Minutes Played,1.0391260162601625
37605,Mesut Özil,Mesut Özil,3319,Minutes Played,1.0430157261794635
37642,Jonny Evans,Jonny Evans,7914,Minutes Played,1.0475561426684281
37742,Younes Kaboul,Younes Kaboul,8272,Minutes Played,1.0529801324503312
37869,Ryan Shawcross,Ryan Shawcross,8731,Minutes Played,1.0518549747048904
37915,Hugo Lloris,Hugo Lloris,25381,Minutes Played,1.05
38038,Ben Hamer,Ben Hamer,8066,Minutes Played,1.0583941605839415
38290,Danny Rose,Danny Rose,8292,Minutes Played,1.0473815461346634
38411,Nacho Monreal,Ignacio Monreal Eraso,3560,Minutes Played,1.0468123049487295
38439,Etienne Capoue,Etienne Capoue,25798,Minutes Played,1.0110246433203631
38454,Dejan Lovren,Dejan Lovren,25393,Minutes Played,1.060361216730038
38490,Beram Kayal,Beram Kayal,61961,Minutes Played,1.0648648648648649
38499,Tomer Hemed,Tomer Hemed,3657,Minutes Played,1.0497041420118343
39104,Mousa Dembélé,Moussa Sidi Yaya Dembélé,11152,Minutes Played,1.0381760339342523
39155,Adam Lallana,Adam Lallana,8140,Minutes Played,1.33984375
39194,Jan Vertonghen,Jan Vertonghen,48,Minutes Played,1.0483770287141074
39215,Michel Vorm,Michel Vorm,77536,Minutes Played,1.0555555555555556
39487,Erik Pieters,Erik Pieters,107,Minutes Played,1.044485294117647
39847,Steven Defour,Steven Defour,70092,Minutes Played,1.026394422310757
40002,Matteo Darmian,Matteo Darmian,21095,Minutes Played,0.9977426636568849
40142,Andy Carroll,Andy Carroll,7970,Minutes Played,1.0012360939431397
40145,Jack Cork,Jack Cork,8125,Minutes Played,1.0473684210526315
40146,Ryan Bertrand,Ryan Bertrand,7885,Minutes Played,1.0449474019764107
40349,Asmir Begovic,Asmir Begović,8726,Minutes Played,1.0567251461988305
40383,Fraser Forster,Fraser Forster,61941,Minutes Played,1.048888888888889
40387,Dan Gosling,Dan Gosling,7989,Minutes Played,1.0705458290422245
40399,Sam Vokes,Sam Vokes,9127,Minutes Played,1.1253822629969419
40555,Joe Allen,Joe Allen,77548,Minutes Played,1.0499681731381285
40616,Stephen Ward,Stephen Ward,8433,Minutes Played,1.0450852965069048
40669,Angelo Ogbonna,Angelo Obinze Ogbonna,21100,Minutes Played,1.0506944444444444
40725,Danny Simpson,Danny Simpson,149019,Minutes Played,1.0393598615916955
40755,Daniel Sturridge,Daniel Sturridge,7907,Minutes Played,1.0697247706422017
40784,Mamadou Sakho,Mamadou Sakho,25430,Minutes Played,1.0450563204005006
40833,Jérémy Pied,Jérémy Pied,25415,Minutes Played,1.0333333333333334
40845,Dale Stephens,Dale Stephens,8086,Minutes Played,1.0429012345679012
40868,José Holebas,José Holebas,92899,Minutes Played,1.0591939546599496
41184,Marouane Fellaini,Marouane Fellaini-Bakkioui,8249,Minutes Played,1.1693037974683544
41270,David Luiz,David Luiz Moreira Marinho,7892,Minutes Played,1.0510688836104514
41320,Charlie Daniels,Charlie Daniels,9285,Minutes Played,1.0525615435795077
41321,Yohan Benalouane,Yohan Benalouane,21333,Minutes Played,1.0555555555555556
41328,César Azpilicueta,César Azpilicueta Tanco,25553,Minutes Played,1.0483483483483484
41338,Craig Cathcart,Craig Cathcart,9403,Minutes Played,1.1026156941649898
41464,Marko Arnautovic,Marko Arnautović,14703,Minutes Played,1.0046257359125315
41674,Kevin Long,Kevin Long,10108,Minutes Played,1.0451388888888888
41725,Troy Deeney,Troy Deeney,8903,Minutes Played,1.0263435194942043
41733,Georginio Wijnaldum,Georginio Wijnaldum,116,Minutes Played,1.0452261306532664
41792,Aaron Ramsey,Aaron Ramsey,7870,Minutes Played,1.045995670995671
41823,Fabian Delph,Fabian Delph,8464,Minutes Played,1.036655211912944
41945,Sebastian Prödl,Sebastian Prödl,14688,Minutes Played,1.0522625876354366
42427,Kieran Gibbs,Kieran Gibbs,7853,Minutes Played,1.0438007771105617
42564,Eric Maxim Choupo-Moting,Jean-Eric Maxim Choupo-Moting,15198,Minutes Played,1.0686448184233834
42748,Gaëtan Bong,Gaëtan Bong Songo,26495,Minutes Played,1.0397676496872208
42774,Morgan Schneiderlin,Morgan Schneiderlin,8143,Minutes Played,1.0507280413339597
42786,Eden Hazard,Eden Hazard,25707,Minutes Played,1.03125
42899,Sergio Romero,Sergio Germán Romero,20606,Minutes Played,1.0333333333333334
43250,Tom Cleverley,Tom Cleverley,7929,Minutes Played,1.04979035639413
43521,Henri Saivet,Henri Saivet,25604,Minutes Played,1.0
43670,Juan Mata,Juan Manuel Mata García,7906,Minutes Played,1.0227743271221532
43808,Markus Suttner,Markus Suttner,64966,Minutes Played,1.0458404074702887
44343,Bakary Sako,Bakary Sako,25865,Minutes Played,1.1528662420382165
44346,Olivier Giroud,Olivier Giroud,26010,Minutes Played,1.1269035532994924
44604,Nordin Amrabat,Nordin Amrabat,32968,Minutes Played,1.04
44683,Jay Rodriguez,Jay Rodriguez,8958,Minutes Played,1.0401002506265664
44699,Ashley Barnes,Ashley Barnes,9123,Minutes Played,1.0162412993039442
45124,André Ayew,André Ayew Pelé,25572,Minutes Played,1.0510592069527431
45268,Moussa Sissoko,Moussa Sissoko,25804,Minutes Played,1.0768126346015794
46483,Adrien Silva,Adrien Sebastian Perruchet Silva,70403,Minutes Played,1.0433070866141732
48332,Orestis Karnezis,Orestis Karnezis,92864,Minutes Played,1.0573199070487993
